date,Adjusted,x50day.SMA,x200day.SMA,cross
2018-08-03,203.485062,189.87679997999993,176.67600026999992,NA
2018-08-06,204.541672,190.26940005999998,176.91360028999992,NA
2018-08-07,202.62413,190.68780031999998,177.1601503499999,NA
2018-08-08,202.761124,191.0584003,177.4158003749999,NA
2018-08-09,204.355804,191.44540042,177.67080037499989,NA
2018-08-10,203.747101,191.87300051999998,177.93435040999992,NA
2018-08-13,205.062668,192.2862006,178.18650037499992,NA
2018-08-14,205.926666,192.6588004,178.44880032999993,NA
2018-08-15,206.407715,193.01720035999998,178.71050031,NA
2018-08-16,209.43158,193.35580049999996,178.94645031999997,NA
2018-08-17,213.613892,193.74260072,179.17945034999997,NA
2018-08-20,211.532562,194.22500062,179.422150395,NA
2018-08-21,211.120209,194.70020082,179.665000435,NA
2018-08-22,211.130035,195.17640076,179.89965039499998,NA
2018-08-23,211.562012,195.63180083999995,180.11240041000002,NA
2018-08-24,212.219803,196.12760099999997,180.318600435,NA
2018-08-27,213.967346,196.63480101999994,180.52535046499997,NA
2018-08-28,215.695267,197.21680113999992,180.73385044999998,NA
2018-08-29,218.915482,197.8360009799999,180.95295040999997,NA
2018-08-30,220.928101,198.58180085999996,181.1945004,NA
2018-08-31,223.480713,199.35240083999994,181.44980038999998,NA
2018-09-04,224.197418,200.19580079999992,181.73125043499996,NA
2018-09-05,222.734589,201.06460085999996,182.02765042999997,NA
2018-09-06,219.03331,201.9586008,182.30650037499996,NA
2018-09-07,217.266113,202.73200106000002,182.57125043499994,NA
2018-09-10,214.350235,203.47480104000002,182.82785046999993,NA
2018-09-11,219.769638,204.13140108000007,183.05380048499995,NA
2018-09-12,217.040298,204.90620118000004,183.29825047999995,NA
2018-09-13,222.282959,205.58400146000002,183.52875050999995,NA
2018-09-14,219.759811,206.43380158000002,183.79035054999997,NA
2018-09-17,213.908447,207.20260162000002,184.04420049499996,NA
2018-09-18,214.261887,207.80080170000002,184.28620053999995,NA
2018-09-19,214.389496,208.35400176,184.51815053499996,NA
2018-09-20,216.019272,208.91440154,184.754750495,NA
2018-09-21,213.692459,209.55740142000002,185.005900475,NA
2018-09-24,216.765396,210.09000151999996,185.2460005,NA
2018-09-25,218.139877,210.67920134,185.50490049000004,NA
2018-09-26,216.402145,211.3048013,185.76925046500003,NA
2018-09-27,220.849579,211.88420131999996,186.02450048000003,NA
2018-09-28,221.625168,212.57520137999995,186.285900475,NA
2018-10-01,223.117462,213.25240138,186.55610051500003,NA
2018-10-02,225.100647,213.96880124000003,186.83105047000004,NA
2018-10-03,227.839798,214.72220120000003,187.11635046000004,NA
2018-10-04,223.834167,215.50360134000005,187.40685049,NA
2018-10-05,220.201599,216.16700130000004,187.664700525,NA
2018-10-08,219.691101,216.76860102000003,187.913450525,NA
2018-10-09,222.734589,217.42440118,188.16055051499998,NA
2018-10-10,212.416153,218.16360100000003,188.419850515,NA
2018-10-11,210.54097,218.68500116000004,188.626600545,NA
2018-10-12,218.06134,218.94400110000004,188.846000495,NA
2018-10-15,213.397919,219.23840114000004,189.10355046999996,NA
2018-10-16,218.100601,219.42580106000005,189.33495046499996,NA
2018-10-17,217.158112,219.68740079999995,189.59955045499996,NA
2018-10-18,212.082352,219.96900081999996,189.84420049,NA
2018-10-19,215.312363,220.1444009,190.06315052999997,NA
2018-10-22,216.627945,220.35300075999996,190.294550525,NA
2018-10-23,218.670029,220.61540065999998,190.522800495,NA
2018-10-24,211.169296,220.89260068,190.76470044500005,NA
2018-10-25,215.793457,220.9994006,190.96850041500002,NA
2018-10-26,212.357239,221.19060056,191.196050465,NA
2018-10-29,208.371262,221.25020048000002,191.401150485,NA
2018-10-30,209.411926,221.14340054000002,191.57690053,NA
2018-10-31,214.87059,221.10020046000002,191.762450535,NA
2018-11-01,218.169342,221.17660062000002,191.96125050999999,NA
2018-11-02,203.697998,221.32000058000006,192.17605054,NA
2018-11-05,197.915375,221.15980040000002,192.321150485,NA
